75 Bingo (Sachen-Chinese);0;Slot machine;1990;0;28104;Unknown;;
75 Bingo (Sachen-English);0;Slot machine;1990;0;28104;Unknown;;
75 Bingo (Sachen-English) [U];0;Slot machine;1990;0;28104;Unknown;;
76-in-1 [p1][!];0;Compilation;????;0;4516;Pirate;;
8 Eyes (J);0;Action;1989;0;4517;Japan;;
8 Eyes (U) [!];0;Action;1989;0;4517;USA;;
8 Eyes (U) [T+Bra1.0_BRGames];0;Action;1989;0;4517;Brazil;;
8 Eyes (U) [T+Fre1.0_ks151];0;Action;1989;0;4517;France;;
8 Eyes (U) [T+Por1.0_CBT];0;Action;1989;0;4517;Portugal;;
8 Eyes (U) [T+Spa1.0_DJ Traducciones];0;Action;1989;0;4517;Spain;;
8-in-1 [p1];0;Compilation;????;0;19193;Pirate;;
800-in-1 [U][p1][!];0;Compilation;????;0;28255;Pirate;;
9-in-1 Kyatto Ninja Teyandee [p1];0;Action;????;0;4518;Pirate;;
98-in-1 [p1][!];0;Compilation;????;0;28105;Pirate;;
9999999-in-1 (Menu) [p1];0;Compilation;????;0;28073;Pirate;;
9999999-in-1 [p1];0;Compilation;????;0;28073;Pirate;;
9999999-in-1 [p2];0;Compilation;????;0;28073;Pirate;;
A Ressha de Ikou (J);0;Management;????;0;4519;Japan;;
Aa Yakyuu Jinsei Icchokusen (J);0;Board game;1992;0;4520;Japan;;
Abadox (J);0;Shooter;1989;0;4521;Japan;;
Abadox (J) [T+Chi];0;Shooter;1989;0;4521;China;;
Abadox - The Deadly Inner War (U) [!];0;Shooter;1989;0;4521;USA;;
Abadox - The Deadly Inner War (U) [T+Bra_BRGames];0;Shooter;1989;0;4521;Brazil;;
Abadox - The Deadly Inner War (U) [T+Fre1.1_ks151];0;Shooter;1989;0;4521;France;;
Abadox - The Deadly Inner War (U) [T+Por1.0_CBT];0;Shooter;1989;0;4521;Portugal;;
Abadox - The Deadly Inner War (U) [T+Por50%_Groxo];0;Shooter;1989;0;4521;Portugal;;
Abadox - The Deadly Inner War (U) [T+Rus];0;Shooter;1989;0;4521;Russia;;
