44 - K.C.'s Crazy Chase (UE)[!](Voice Add-on);0;Arcade;1982;a6909a8b;15583;International;;
45 - Morse (Eu);0;Puzzle;????;2122012c;15584;Unknown;;
49 - Turtles (Eu)[!];0;Arcade;1983;1c750349;15585;Unknown;;
49 - Turtles (U);0;Arcade;1983;9e42e766;15585;USA;;
50 - Super Bee (Eu)[!];0;Arcade;????;9585d511;15586;Unknown;;
51 PLUS - Terrahawks (Eu)[x];0;Shooter;????;764894a1;15587;Unknown;;
52 PLUS - Killer Bees (Eu)[x];0;Shooter;????;dee70b33;15588;Unknown;;
53 PLUS - Nightmare (Eu)[x];0;Arcade;????;26b0ff5b;15589;Unknown;;
54 PLUS - Looney Balloon (19xx)(Philips)(Eu)[x];0;Arcade;????;b932d584;15590;Unknown;;
56 PLUS - Norseman (19xx)(Philips)(Eu)[x];0;Action;????;a75c42f8;15591;Unknown;;
A - Keyboard Creations (Eu)[!];0;Other;????;85dfcdd7;15592;Unknown;;
A - Keyboard Creations (U);0;Other;????;688fad11;15592;USA;;
Atlantis (UEB)[!];0;Shooter;1983;a7344d1f;15593;Unknown;;
Attack of The Timelord (U)(51);0;Shooter;????;fc5a7f08;15594;USA;;
Buzzword! (U);0;Puzzle;????;bbf276a0;15599;USA;;
Clay Pigeon (B)(Philips Brasil);0;Sports;????;fd179f6d;15595;World;;
Demon Attack (UEB)[!];0;Shooter;1983;9bfc3e01;15596;Unknown;;
Frogger (1982)(Parker Brothers)(EB)[!];0;Arcade;????;d0bc4ee6;15597;Unknown;;
Helicopter Rescue (U);0;Action;????;0c2e4811;15603;USA;;
Logix (U);0;Puzzle;????;bbf276a0;15600;USA;;
Matchmaker (U);0;Puzzle;????;bbf276a0;15598;USA;;
Nimble Numbers Ned (U)(Voice Add-On);0;Action;????;cf2f8e7a;15601;USA;;
Out of This World (U);0;Arcade;????;0c2e4811;15602;USA;;
Popeye (UEB)[!];0;Arcade;1983;5216771a;15604;Unknown;;
Power Lords (U);0;Action;????;3351feda;15605;USA;;
Q-Bert (EB)[!];0;Arcade;1983;202f2749;15606;Unknown;;
Restaurant [!];0;Arcade;????;0f46cf66;15607;Unknown;;
S.I.D. The Spellbinder (U);0;Shooter;????;1b9f2f16;15608;USA;;
Super Cobra (UEB)[!];0;Shooter;1982;95936b07;15609;Unknown;;
Type & Tell (U)(Works With Voice Add-On);0;Other;????;b936bd78;15610;USA;;
V - Traffic Games (Eu);0;Arcade;????;9c9dddf9;15611;Unknown;;
V1 - Traffic Games 1 (Eu);0;Arcade;????;45e62222;15612;Unknown;;
V2 - Traffic Games 2 (Eu);0;Arcade;????;69893f7f;15613;Unknown;;

