128-in-1 Junior Console (Chip 1) (PAL) [!];0;Volleyball;????;0;24019;Unknown;;
128-in-1 Junior Console (Chip 2) (PAL) [!];0;Racing;????;0;24020;Unknown;;
128-in-1 Junior Console (Chip 3) (PAL) [!];0;Arcade;????;0;24021;Unknown;;
128-in-1 Junior Console (Chip 4) (PAL) [!];0;Arcade;????;0;24022;Unknown;;
2 Pak Black - Challenge, Surfing (HES) (PAL) [!];0;Compilation;????;0;24023;Unknown;;
2 Pak Special - Dolphin, Pigs 'N Wolf (1990) (HES) (PAL) [!];0;Compilation;1990;0;24024;Unknown;;
2 Pak Special Black - Challenge,Surfing (HES) (PAL) [a1][!];0;Compilation;????;0;24023;Unknown;;
2 Pak Special Blue - Dungeon Master,Creature Strike (1992) (PAL) [!];0;Compilation;????;0;24025;Unknown;;
2 Pak Special Dark Blue - Planet Patrol,Wall Defender (1990) (HES) (PAL) [!];0;Compilation;1990;0;24702;Unknown;;
2 Pak Special Light Green - Hoppy,Alien Force (HES) (PAL) [!];0;Compilation;????;0;24026;Unknown;;
2 Pak Special Light Green - Hoppy,Alien Force (HES) (PAL) [a1][!];0;Compilation;????;0;24026;Unknown;;
2 Pak Special Magenta - CaveBlast,City War (1992) (HES) (PAL) [!];0;Compilation;1992;0;24027;Unknown;;
2 Pak Special Orange - Space Voyage,Fire Alert (1992) (HES) (PAL) [!];0;Compilation;1992;0;24028;Unknown;;
2 Pak Special Red - Motocross,Boom Bang (1990) (PAL) [!];0;Compilation;1990;0;24703;Unknown;;
2 Pak Special Yellow - Star Warrior,Frogger (1990) (HES) (PAL) [!];0;Compilation;1990;0;24029;Unknown;;
2 Pak Special Yellow - Star Warrior,Frogger (1990) (HES) (PAL) [a1][!];0;Compilation;1990;0;24029;Unknown;;
3-D Tic-Tac-Toe (1978) (Atari) (PAL) [!];0;Puzzle;1978;0;24030;Unknown;;
3-D Tic-Tac-Toe (1978) (Atari) [!];0;Puzzle;1978;0;24030;Unknown;;
3-D Tic-Tac-Toe (32-in-1) (Atari) (PAL) [!];0;Puzzle;1978;0;24030;Unknown;;
32-in-1 (Atari) (PAL) [!];0;Shooter;????;0;24734;Unknown;;
A-Team, The (Atari) (Prototype) (PAL) [!];0;Arcade;????;0;24031;Prototype;;
A-Team, The (Atari) (Prototype) (PAL-60) [!];0;Arcade;????;0;24031;Prototype;;
A-Team, The (Atari) (Prototype) [!];0;Arcade;????;0;24031;Prototype;;
Acid Drop (1992) (Salu) (PAL) [!];0;Puzzle;1992;0;24013;Unknown;;
Acid Drop (NTSC Conversion) (TJ);0;Puzzle;1992;0;24013;Unknown;;
Action Force (1983) (Parker Bros) (PAL) [!];0;Action;1983;0;24014;Unknown;;
Action Force (1983) (Parker Bros) (PAL) [h1];0;Action;1983;0;24014;Unknown;;
Adventure (1978) (Atari);0;Adventure;1978;0;24015;Unknown;;
Adventure (1978) (Atari) (PAL) [!];0;Adventure;1978;0;24015;Unknown;;
Adventure (1978) (Atari) [t1];0;Adventure;1978;0;24015;Unknown;;
Adventure (Color Scrolling) [h1];0;Adventure;1978;0;24015;Unknown;;
Adventure (New Graphics) [h1];0;Adventure;1978;0;24015;Unknown;;
Adventures of Tron (1983) (Mattel);0;Arcade;1983;0;24016;Unknown;;
Adventures on GX-12 (Telegames) (PAL) [!];0;Arcade;????;0;24017;Unknown;;
Air Raid (Men-A-Vision);0;Shooter;????;0;24018;Unknown;;
Air Raiders (1982) (Mattel) (PAL) [p1][!];0;Aerial fighting;1982;0;24704;Pirate;;
Air Raiders (1982) (Mattel) [!];0;Aerial fighting;1982;0;24704;Unknown;;
Air Raiders (1982) (Mattel) [a1][!];0;Aerial fighting;1982;0;24704;Unknown;;
Air Raiders (1982) (Mattel) [h1];0;Aerial fighting;1982;0;24704;Unknown;;
Air-Sea Battle (1977) (Atari) (PAL) [!];0;Shooter;1977;0;24032;Unknown;;
Air-Sea Battle (1977) (Atari) (PAL) [p1][!];0;Shooter;1977;0;24032;Pirate;;
Air-Sea Battle (1977) (Atari) [!];0;Shooter;1977;0;24032;Unknown;;
Air-Sea Battle (32-in-1) (Atari) (PAL) [!];0;Shooter;1977;0;24032;Unknown;;
Airlock (1982) (Data Age) [!];0;Arcade;1982;0;24033;Unknown;;
Alice's Abenteuer (Starsoft) (PAL) [!];0;Platform;????;0;24034;Unknown;;
Alien (1982) (20th Century Fox);0;Arcade;1982;0;24035;Unknown;;
Alien (CCE);0;Arcade;1982;0;24035;Unknown;;
Alien's Return (ITT Family Games) (PAL) [!];0;Arcade;????;0;24036;Unknown;;
Alligator People (20th Century Fox) (Prototype) [!];0;Arcade;????;0;24037;Prototype;;
Alpha Beam with Ernie (1983) (Atari);0;Educational;1983;0;24038;Unknown;;
Alpha Beam with Ernie (1983) (Atari) (PAL) [!];0;Educational;1983;0;24038;Unknown;;
Alpha Beam with Ernie (1983) (Atari) (PAL) [a1][!];0;Educational;1983;0;24038;Unknown;;
Amidar (1983) (Parker Bros);0;Arcade;1983;0;24039;Unknown;;
Amidar (1983) (Parker Bros) (PAL) [!];0;Arcade;1983;0;24039;Unknown;;
Angling (Ariola) (PAL) [!];0;Fishing;????;0;24040;Unknown;;
Angriff der Luftflotten (AKA Paris Attack) (Starsoft) (PAL) [!];0;Shooter;????;0;24041;Unknown;;
Apples and Dolls (CCE);0;Arcade;????;0;24042;Unknown;;
Aquaventure (1983) (Atari) (Prototype);0;Shooter;1983;0;24043;Prototype;;
Aquaventure (CCE);0;Shooter;1983;0;24043;Unknown;;
Arcade Golf (1979) (Sears);0;Golf;1979;0;24044;Unknown;;
Armor Ambush (1982) (Mattel) [!];0;Action;1982;0;24045;Unknown;;
Armor Ambush (1982) (Telegames) (PAL) [!];0;Action;1982;0;24045;Unknown;;
Artillery Duel (1983) (Xonox) (PAL) [!];0;Action;1983;0;24046;Unknown;;
Artillery Duel (1983) (Xonox) (PAL) [a1][!];0;Action;1983;0;24046;Unknown;;
Artillery Duel (1983) (Xonox) [!];0;Action;1983;0;24046;Unknown;;
Artillery Duel (1983) (Xonox) [a1][!];0;Action;1983;0;24046;Unknown;;
Assault (Bomb);0;Shooter;????;0;24047;Unknown;;
Asterix (1988) (Atari) (PAL) [!];0;Arcade;1988;0;24005;Unknown;;
Asterix (1988) (Atari) (PAL) [a1][!];0;Arcade;1988;0;24005;Unknown;;
Asterix (1988) (Atari) (Prototype) (NTSC);0;Arcade;1988;0;24005;Prototype;;
Asteroid 2 (Atari Freak 1 and Franklin Cruz);0;Shooter;????;0;24048;Unknown;;
Asteroids (1979) (Atari) (PAL) [!];0;Shooter;1979;0;24049;Unknown;;
Asteroids (1979) (Atari) (PAL) [a1][!];0;Shooter;1979;0;24049;Unknown;;
Asteroids (1979) (Atari) (PAL) [a2][!];0;Shooter;1979;0;24049;Unknown;;
Asteroids (1979) (Atari) [!];0;Shooter;1979;0;24049;Unknown;;
Asteroids (1979) (Atari) [a1][!];0;Shooter;1979;0;24049;Unknown;;
Asteroids [p1];0;Shooter;1979;0;24049;Pirate;;
Astro Attack (Goliath) (PAL) [!];0;Shooter;????;0;24050;Unknown;;
Astroblast (1982) (Mattel) [!];0;Shooter;1982;0;24051;Unknown;;
Astroblast (1982) (Mattel) [a1];0;Shooter;1982;0;24051;Unknown;;
Astroblast (Telegames) (PAL) [!];0;Shooter;1982;0;24051;Unknown;;
Astrowar (Starsoft);0;Shooter;????;0;24052;Unknown;;
Atari Video Cube (1982) (Atari) [!];0;Puzzle;1982;0;24705;Unknown;;
Atlantis (1982) (Activision) [!];0;Shooter;1982;0;24053;Unknown;;
Atlantis (1982) (Activision) [a1];0;Shooter;1982;0;24053;Unknown;;
Atlantis (1982) (CCE) [!];0;Shooter;1982;0;24053;Unknown;;
Atlantis (1982) (Imagic) (PAL) [!];0;Shooter;1982;0;24053;Unknown;;
Atlantis (1982) (Imagic) (PAL) [p1][!];0;Shooter;1982;0;24053;Pirate;;
Atlantis (1982) (Imagic) [!];0;Shooter;1982;0;24053;Unknown;;
Atlantis (CCE);0;Shooter;1982;0;24053;Unknown;;
Atlantis II (1982) (Imagic) [!];0;Shooter;1982;0;24054;Unknown;;
Aufruhr im Zoo (Starsoft) (PAL) [!];0;Arcade;????;0;24055;Unknown;;
Autorennen (AKA Grand Prix) (Ariola) (PAL) [!];0;Racing;????;0;24056;Unknown;;
Bachelor Party (1982) (Mystique);0;Arcade;1982;0;24057;Unknown;;
Bachelorette Party (1982) (Mystique-Playaround);0;Arcade;1982;0;24058;Unknown;;
Backgammon (1978) (Atari);0;Board game;1978;0;24059;Unknown;;
Backgammon (1978) (Atari) (PAL) [!];0;Board game;1978;0;24059;Unknown;;
Balthazar (aka Babylon 5) (SnailSoft);0;Shooter;????;0;24060;Unknown;;
Bank Heist (1983) (20th Century Fox);0;Arcade;1983;0;24061;Unknown;;
Bank Heist (1983) (20th Century Fox) (w-Skull Island Label) (PAL) [!];0;Arcade;1983;0;24061;Unknown;;
Barnstorming (1982) (Activision) (PAL) [!];0;Flight simulator;1982;0;24062;Unknown;;
Barnstorming (1982) (Activision) [!];0;Flight simulator;1982;0;24062;Unknown;;
Barnstorming (1982) (Activision) [p1][!];0;Flight simulator;1982;0;24062;Pirate;;
Barnstorming (CCE);0;Flight simulator;1982;0;24062;Unknown;;
Base Attack (AKA Z-Tack,Laser-Loop,Sky Scrapper) (HomeVision) (PAL) [!];0;Shooter;????;0;24063;Unknown;;
Basketball (1978) (Atari);0;Basketball;1978;0;24064;Unknown;;
Basketball (1978) (Atari) (PAL) [!];0;Basketball;1978;0;24064;Unknown;;
Basketball (32-in-1) (Atari) (PAL) [!];0;Basketball;1978;0;24064;Unknown;;
Battlezone (1983) (Atari) (PAL) [!];0;Action;1983;0;24065;Unknown;;
Battlezone (1983) (Atari) (PAL) [a1][!];0;Action;1983;0;24065;Unknown;;
Battlezone (1983) (Atari) [!];0;Action;1983;0;24065;Unknown;;
Beamrider (1983) (Activision) (PAL) [!];0;Shooter;1983;0;24066;Unknown;;
Beamrider (1983) (Activision) [!];0;Shooter;1983;0;24066;Unknown;;
Beany Bopper (1982) (20th Century Fox) [!];0;Shooter;1982;0;24067;Unknown;;
Beany Bopper (CCE);0;Shooter;1982;0;24067;Unknown;;
Beat 'Em and Eat 'Em (1982) (Mystique) [!];0;Arcade;1982;0;24068;Unknown;;
Bermuda (PAL);0;Shooter;????;0;24069;Unknown;;
Bermuda (Rainbow Vision) (PAL) [!];0;Shooter;????;0;24069;Unknown;;
Bermuda (Starsoft) (PAL) [!];0;Shooter;????;0;24069;Unknown;;
Bermuda Triangle (1982) (Data Age) [!];0;Shooter;1982;0;24070;Unknown;;
Berzerk (1982) (Atari);0;Action;1982;0;24071;Unknown;;
Berzerk (1982) (Atari) (PAL) [!];0;Action;1982;0;24071;Unknown;;
Berzerk (1982) (Atari) (PAL) [p1][!];0;Action;1982;0;24071;Pirate;;
Berzerk (1982) (Atari) (PAL) [p2][!];0;Action;1982;0;24071;Pirate;;
Berzerk (CCE);0;Action;1982;0;24071;Unknown;;
Bi! Bi! (AKA Ungeheuer der Tiefe) (Starsoft) (PAL) [!];0;Arcade;????;0;24072;Unknown;;
Big Bird's Egg Catch (1983) (Atari);0;Arcade;1983;0;24073;Unknown;;
Big Bird's Egg Catch (1983) (Atari) (PAL) [!];0;Arcade;1983;0;24073;Unknown;;
Big Bird's Egg Catch (1983) (Atari) (PAL) [a1][!];0;Arcade;1983;0;24073;Unknown;;
Billard (Starsoft) (PAL) [!];0;Pool;????;0;24074;Unknown;;
Bionic Breakthrough (1984) (Atari) (Prototype);0;Breakout;1984;0;24075;Prototype;;
Black Hole (Starsoft) (PAL) [!];0;Shooter;????;0;24076;Unknown;;
Blackjack (1977) (Atari) (PAL) [p1][!];0;Cards;1977;0;24077;Pirate;;
Blackjack (1977) (Atari) [!];0;Cards;1977;0;24077;Unknown;;
Blackjack (1977) (Atari) [a1];0;Cards;1977;0;24077;Unknown;;
Blackjack (32-in-1) (Atari) (PAL) [!];0;Cards;1977;0;24077;Unknown;;
Blueprint (1983) (CBS Electronics);0;Arcade;1983;0;24078;Unknown;;
Blueprint (1983) (CBS Electronics) (PAL) [!];0;Arcade;1983;0;24078;Unknown;;
BMX Air Master (1989) (Atari) (PAL) [!];0;BMX;1989;0;24012;Unknown;;
BMX Air Master (1989) (TNT Games);0;BMX;1989;0;24012;Unknown;;
BMX Air Master (1989) (TNT Games) (PAL) [!];0;BMX;1989;0;24012;Unknown;;
Bobby geht nach Hause (Starsoft) (PAL) [!];0;Platform;????;0;24079;Unknown;;
Bobby is Going Home (Bitcorp) (PAL) [!];0;Platform;????;0;24080;Unknown;;
Bobby is Going Home (CCE) (NTSC by Thomas Jentzsch);0;Platform;????;0;24080;Unknown;;
Bobby is Going Home (CCE) (PAL);0;Platform;????;0;24080;Unknown;;
Bobby is Going Home (Rentacom) (Brazil) [!];0;Platform;????;0;24080;Brazil;;
Bogey Blaster (Telegames) (PAL) [!];0;Aerial fighting;????;0;24706;Unknown;;
Bogey Blaster (Telegames) (PAL) [a1];0;Aerial fighting;????;0;24706;Unknown;;
Boing! (1983) (First Star Software) (PAL) [!];0;Arcade;1983;0;24081;Unknown;;
Boom Bang (AKA Kampf dem Steinfresser) (Starsoft) (PAL) [!];0;Arcade;????;0;24082;Unknown;;
Bowling (1978) (Atari) (PAL) [!];0;Bowling;1978;0;24083;Unknown;;
Bowling (1978) (Atari) [!];0;Bowling;1978;0;24083;Unknown;;
Bowling (32-in-1) (Atari) (PAL) [!];0;Bowling;1978;0;24083;Unknown;;
Bowling (Dactar) (PAL) [p1][!];0;Bowling;1978;0;24083;Pirate;;
Boxen (Ariola) (PAL) [!];0;Boxing;????;0;24084;Unknown;;
Boxing (1981) (Activision) (PAL) [!];0;Boxing;1981;0;24085;Unknown;;
Boxing (1981) (Activision) [!];0;Boxing;1981;0;24085;Unknown;;
Boxing (32-in-1) (Atari) (PAL) [!];0;Boxing;1981;0;24085;Unknown;;
Boxing (Activision) (PAL) [p1][!];0;Boxing;1981;0;24085;Pirate;;
Boxing (Dactar) (PAL) [p1][!];0;Boxing;1981;0;24085;Pirate;;
Brain Games (1982) (Atari);0;Puzzle;1982;0;24086;Unknown;;
Brain Games (1982) (Atari) (PAL) [!];0;Puzzle;1982;0;24086;Unknown;;
Breakdown (AKA Capture) (Dynamics-Goliath) (PAL) [!];0;Shooter;????;0;24087;Unknown;;
Breakout - Breakaway IV (1978) (Atari);0;Breakout;1978;0;24088;Unknown;;
Breakout - Breakaway IV (1978) (Atari) (PAL) [!];0;Breakout;1978;0;24088;Unknown;;
Breakout - Breakaway IV (1978) (Atari) [t1];0;Breakout;1978;0;24088;Unknown;;
Brick Kick (PAL) [p1][!];0;Arcade;????;0;24089;Pirate;;
Brick Kick (RJPG);0;Arcade;????;0;24089;Unknown;;
Bridge (1981) (Activision) [!];0;Cards;1981;0;24090;Unknown;;
Buck Rogers - Planet of Zoom (1983) (Sega) (PAL) [!];0;Shooter;1983;0;24091;Unknown;;
Buck Rogers - Planet of Zoom (1983) (Sega) [!];0;Shooter;1983;0;24091;Unknown;;
Bugs (1982) (Data Age) [!];0;Arcade;1982;0;24092;Unknown;;
Bugs (1983) (Gameworld) (PAL) [!];0;Arcade;1983;0;24092;Unknown;;
Bugs Bunny (Atari) (Prototype) [!];0;Arcade;????;0;24093;Prototype;;
Bump 'N' Jump (1983) (Mattel);0;Racing;1983;0;24094;Unknown;;
Bump 'N' Jump (Telegames) (PAL) [!];0;Racing;1983;0;24094;Unknown;;
Bumper Bash (1983) (Spectravideo);0;Pinball;1983;0;24095;Unknown;;
Bumper Bash (1983) (Spectravideo) (PAL) [!];0;Pinball;1983;0;24095;Unknown;;
