5639AA|Nagano Winter Olympics '98|Nagano Winter Olympics '98||Sports,|4||Konami|Konami|1997
5593AA|Namco Museum 64|Namco Museum 64||Action,Race, Driving,Compilation,|2||Mass Media|Namco|1999
5714AA|Nascar 2000|NASCAR 2000||Sports,Race, Driving / Race,Race, Driving,|2||EA Sports|Stormfront Studios|1999
5667AA|Nascar Racing 99|Nascar Racing 99||Race, Driving,Simulation,|2||Stormfront Studios|EA Sports|1998
5711AA|Nba Courtside 2|NBA Courtside 2 featuring Kobe Bryant|NBA Courtside 2 - Featuring Kobe Bryant|Sports,Sports / Basketball,|4||Left Field|Nintendo|1999
5588AA|Nba Hang Time|NBA Hang Time|NBA Hangtime|Sports,Sports / Basketball,|4||Funcom|Midway|1997
5705AA|Nba In The Zone '98|NBA in the Zone '98||Sports,Sports / Basketball,|4|Coop|Konami|Konami|1998
5724AA|Nba In The Zone '99|NBA in the Zone '99||Sports,Sports / Basketball,|4|Coop|Konami|Konami|1999
5710AA|Nba In The Zone 2000|NBA in the Zone 2000||Sports,Sports / Basketball,|4|Coop|Konami|Konami|1999
5598AA|Nba Jam 2000|NBA Jam 2000||Sports,Sports / Basketball,|4|Coop|Acclaim Entertainment|Acclaim Entertainment|1999
5609AA|Nba Jam 99|NBA Jam 99||Sports,Sports / Basketball,|4|Coop|Iguana Entertainment|Acclaim Entertainment|1998
5581AA|Nba Live 2000|NBA Live 2000||Sports,Sports / Basketball,|4|Coop|Electronic Arts|Electronic Arts|1999
5642AA|Nba Live 99|NBA Live 99||Sports,Sports / Basketball,|4|Coop|EA Sports|EA Sports|1998
5703AA|Nba Showtime - Nba On Nbc|NBA Showtime : NBA on NBC||Sports,Sports / Basketball,|4||Midway|Eurocom - Midway|1999
5543AA|Neon Genesis Evangelion|Neon Genesis Evangelion||Fight,Action,|2||Bandai|Bandai|1999
5653AA|Nfl Blitz|NFL Blitz|NFL Blitz 2000|Sports,Sports / Football,|2||Midway|Midway|1997
5727AA|Nfl Blitz 2000|NFL Blitz 2000||Sports,Sports / Football,|4|Coop|Midway|Midway|1999
5731AA|Nfl Blitz 2001|NFL Blitz 2001||Sports,Sports / Football,|4|Coop|Point of View|Midway|2000
5725AA|Nfl Blitz - Special Edition|NFL Blitz : Special Edition||Sports,Sports / Football,|4||Point of View|Midway|2001
5732AA|Nfl Qb Club 2001|NFL QB Club 2001|NFL Quarterback Club 2001|Sports,Sports / Football,|4|Coop|High Voltage|Acclaim Entertainment|2000
5728AA|Nfl Quarterback Club 2000|NFL Quarterback Club 2000||Sports,Sports / Football,|4|Coop|Acclaim Entertainment|Acclaim Entertainment|1999
5702AA|Nfl Quarterback Club 98|NFL Quarterback Club 98||Sports,Sports / Football,|4|Coop|Iguana Entertainment|Acclaim Entertainment|1997
5718AA|Nfl Quarterback Club 99|NFL Quarterback Club 99||Sports,Sports / Football,|4|Coop|Iguana Entertainment|Acclaim Entertainment|1998
5613AA|Nhl 99|NHL 99||Sports,Sports / Hockey,|4|Coop|EA Sports|Electronic Arts|1998
5735AA|Nhl - Blades Of Steel '99|NHL Blades of Steel '99||Sports,Sports / Hockey,|4||Konami|Konami|1999
5627AA|Nhl Breakaway 98|NHL Breakaway 98||Sports,Sports / Hockey,|4|Coop|Iguana Entertainment|Acclaim Entertainment|1998
5687AA|Nhl Breakaway 99|NHL Breakaway 99||Sports,Sports / Hockey,|4|Coop|Acclaim Entertainment|Acclaim Entertainment|1998
5505AA|Nightmare Creatures|Nightmare Creatures||Action,Action / Adventure,|1||Kalisto|Activision|1997
59866A|Nintama Rantarou 64 Game Gallery|Nintama Rantarou 64 Game Gallery||Fight,Puzzle-Game,|4||Culture Brain|Culture Brain|2000
5610AA|Nuclear Strike 64|Nuclear Strike 64||Shoot'em Up,|1||Electronic Arts|Electronic Arts|1999
59867A|Nushi Zuri 64|Nushi Zuri 64|Nushi Tsuri 64 - Shiokaze ni Notte|Sports,Fishing,Hunting and Fishing,|1||Pack-In-Video|Pack-In-Video|1998
59868A|Nushi Zuri 64 - Shiokaze Ni Notte|Nushi Zuri 64 - Shiokaze ni Notte|Nushi Tsuri 64 - Shiokaze ni Notte|Sports,Fishing,Hunting and Fishing,|1||VIS Interactive|VIS Interactive|2000
59532A|O.d.t.|O.D.T.|FIFA - Road to World Cup 98|Action,Soccer|2||Psygnosis|Infogrames - Psygnosis|1999
5623AA|Off Road Challenge|Off Road Challenge||Race, Driving,|2||Avalanche Software|Midway|1998
5464AA|Ogre Battle 64 - Person Of Lordly Caliber|Ogre Battle 64 : Person of Lordly Caliber||Sports,Role playing games,Strategy,|1||Quest|Atlus - Nintendo - Quest|1999
5716AA|Olympic Hockey '98|Olympic Hockey '98||Sports,Sports / Hockey,|4||Treyarch|Midway|1998
59533A|Onegai Monsters|Onegai Monsters||Role playing games,|1||Bottom Up|Bottom Up|1999
108713|Pachinko 365 Nichi|Pachinko 365 Nichi||Casino,Casual Game,|1||Seta|Seta|1998
5400AA|Paper Mario|Paper Mario||Role playing games,|1||Nintendo|Intelligent Systems|2000
5545AA|Paperboy|Paperboy||Action,Arcade|1||Midway|Atari - High Voltage Software - Midway|1999
5719AA|Parlor! Pro 64 - Pachinko Jikki Simulation Game|Parlor! Pro 64 - Pachinko Jikki Simulation Game||Various,Casino,|1||Telenet|Telenet Japan|1999
5572AA|Pd Ultraman Battle Collection|Pd Ultraman Battle Collection|PD Ultraman Battle Collection 64|Role playing games,|1||Bandai|Bandai|1997
5587AA|Penny Racers|Penny Racers||Race, Driving,|4||Takara|THQ|1998
5403AA|Perfect Dark|Perfect Dark||Shoot'em Up,Action,Shooter / 1st person,Shooter,|4|Coop|Rareware|Nintendo|2000
5715AA|Pga European Tour|PGA European Tour||Sports,Sports / Golf,|4||Infogrames|Infogrames|2000
5481AA|Pilotwings 64|Pilotwings 64||Strategy,Simulation,|1||Nintendo|Nintendo - Paradigm Simulation|1996
114344|Pocket Monsters Stadium|Pocket Monsters Stadium|Pocket Monsters Stadium 2|Strategy,Fight,|2||HAL Laboratory|Creatures - Game Freak - Nintendo|1960
5453AA|Pokémon Puzzle League|Pokémon Puzzle League|Pokemon Puzzle League|Puzzle-Game,|2||Nintendo|Intelligent Systems - Nintendo|2000
5410AA|Pokémon Snap|Pokémon Snap|Pokemon Snap|Simulation,|1||Nintendo|HAL Laboratory - Nintendo|1999
5407AA|Pokémon Stadium|Pokémon Stadium|Pokemon Stadium 2|Strategy,Fight,|4||Nintendo|Creatures - Game Freak - Nintendo|1999
5408AA|Pokémon Stadium 2|Pokémon Stadium 2|Pokemon Stadium 2|Strategy,Fight,|4||Nintendo|Creatures - Game Freak - Nintendo|2000
5614AA|Polaris Snocross|Polaris SnoCross||Race, Driving,|4||Vicarious Visions|Vatical Entertainment - Vicarious Visions|2000
5723AA|Power League 64|Power League 64|Power League Baseball 64|Action,Sports / Baseball,Sports,|2||Hudson|Hudson|1997
5668AA|Premier Manager 64|Premier Manager 64||Simulation,Sports / Soccer,Sports,|1||Gremlin|Gremlin|1999
59548A|Pro Mahjong Kiwame 64|Pro Mahjong Kiwame 64||Puzzle-Game,Mahjong,Asiatic board game,|1||Athena|Athena|1997
108715|Pro Mahjong Tsuwamono 64 - Jansou Battle Ni Chousen|Pro Mahjong Tsuwamono 64 - Jansou Battle Ni Chousen||Mahjong,Asiatic board game,|4||Culture Brain|Culture Brain|1999
5655AA|Puyo Puyo Party|Puyo Puyo Party|Puyo Puyo 4 - Puyo Puyo Party|Puzzle-Game,Compilation,|4||Compile|Compile|1999
5679AA|Puyo Puyo Sun 64|Puyo Puyo Sun 64||Puzzle-Game,|1||Compile|Compile|1997
5473AA|Quake|Quake|Quake 64|Shooter,Action,Shooter / 1st person,|2||Midway|Midway|1998
5480AA|Quake 2|Quake II||Shooter,Action,Shooter / 1st person,|4||Raster Productions|Activision|1999
5542AA|Tom Clancy's Rainbow Six|Rainbow Six||Action,Strategy,Simulation,Shooter / 1st person,Shooter,|2||Saffire|Take 2 Interactive|1999
5693AA|Rakuga Kids|Rakuga Kids||Race, Driving,Fight,|2||KCET|Konami|1998
5688AA|Rally Challenge 2000|Rally Challenge 2000||Race, Driving,|4||Imagineer|Southpeak Interactive|1999
5535AA|Rampage 2 - Universal Tour|Rampage 2 : Universal Tour||Action,Arcade|3||Avalanche Software|Midway|1999
5500AA|Rampage - World Tour|Rampage : World Tour||Puzzle-Game,Action,|3||Saffire|Midway|1998
5611AA|Rat Attack!|Rat Attack!|Rat Attack|Various,Puzzle-Game,|4||Pure Entertainment|Mindscape|2000
5417AA|Rayman 2 - The Great Escape|Rayman 2 : The Great Escape||Action,Action / Adventure,|1||Ubisoft|Ubisoft|1999
5562AA|Razor Freestyle Scooter|Razor Freestyle Scooter||Sports,Action,|2||Shaba Games|Crave Entertainment|2001
5425AA|Re-volt|Re-Volt||Race, Driving,|4||Acclaim Entertainment|Acclaim Entertainment|1999
5533AA|Ready 2 Rumble Boxing|Ready 2 Rumble Boxing||Sports,Sports / Boxing,|2||Point of View|Midway|1999
5544AA|Ready 2 Rumble Boxing - Round 2|Ready 2 Rumble Boxing : Round 2||Sports,Sports / Boxing,|2||Point of View|Midway|2000
5406AA|Resident Evil 2|Resident Evil 2||Action,Action / Adventure,|1||Virgin|Capcom|1999
5494AA|Ridge Racer 64|Ridge Racer 64|RR64 - Ridge Racer 64|Race, Driving,|4||Nintendo|Namco - Nintendo|2000
5527AA|Road Rash 64|Road Rash 64||Race, Driving,|4||Pacific Coast Power & Light|THQ|1999
5595AA|Roadsters|Roadsters|Roadsters Trophy|Role playing games,Race, Driving,|4||Titus|Titus|1999
5720AA|Robopon 64 - Robot Ponkotto 64|Robopon 64 - Robot Ponkotto 64||Role playing games,|1||Red Company|Hudson|1999
59544A|Robotech - Crystal Dreams|Robotech : Crystal Dreams||Simulation,|4||GameTek|GameTek|1998
5658AA|Robotron 64|Robotron 64||Shoot'em Up,Action,Shooter,|4||Midway|GT Interactive|1998
5568AA|Rocket - Robot On Wheels|Rocket : Robot On Wheels||Action,Platform,|1||Sucker Punch|Sucker Punch Productions - Ubisoft|1999
5541AA|Rush 2 - Extreme Racing Usa|Rush 2 : Extreme Racing USA||Race, Driving,|2||Midway|GT Interactive|1998
59534A|S.c.a.r.s.|S.C.A.R.S.||Race, Driving,|4||Vivid Image|Ubisoft - Vivid Image|1998
5561AA|Saban's Power Rangers - Lightspeed Rescue|Saban's Power Rangers: Lightspeed Rescue||Action,Beat'em Up,|2||THQ|THQ|2000
59535A|Saikyou Habu Shougi|Saikyou Habu Shougi||Various,Shougi,Asiatic board game,|1||SETA Corporation|SETA Corporation|1996
5637AA|San Francisco Rush 2049|San Francisco Rush 2049||Race, Driving,|4||Atari|Midway|2000
5624AA|San Francisco Rush - Extreme Racing|San Francisco Rush : Extreme Racing||Race, Driving,|2||Atari|Midway|1997
5553AA|Scooby-doo! - Classic Creep Capers|Scooby-Doo! : Classic Creep Capers||Action,Platform,|1||THQ|THQ|2000
59536A|Sd Hiryuu No Ken Densetsu|SD Hiryuu no Ken Densetsu||Fight,|2||Culture Brain|Natsume|1999
5421AA|Shadow Man|Shadow Man||Fight,Action,Action / Adventure,|1||Acclaim Entertainment|Acclaim Entertainment|1999
5495AA|Shadowgate 64 - Trials Of The Four Towers|Shadowgate 64 : Trials of the Four Towers||Adventure,Puzzle-Game,|1||Kemco|Kemco|1999
108714|Shin Nihon Pro Wrestling Toukon Road - Brave Spirits|Shin Nihon Pro Wrestling Toukon Road - Brave Spirits|Shin Nihon Pro Wrestling - Toukon Road - Brave Spirits|Sports / Wrestling,Sports,|2||Yuke's|Hudson|1998
108716|Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation|Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation|Shin Nihon Pro Wrestling - Toukon Road 2 - The Next Generation|Sports / Wrestling,Sports,|2||Yuke's|Hudson|1998
5466AA|Simcity 2000|SimCity 2000|Sim City 2000|Sports,Strategy,Simulation,|1||Maxis|Electronic Arts|1997
5461AA|Sin And Punishment|Sin And Punishment||Shoot'em Up,Action,Shooter / 1st person,Shooter,|2||Treasure|Nintendo|2000
5570AA|Snowboard Kids|Snowboard Kids|Snowboard Kids 2|Sports,Sports / Skiing,|4||Atlus|Atlus - Racdym|1997
5582AA|Snowboard Kids 2|Snowboard Kids 2||Sports,Sports / Skiing,Race, Driving,|4||Racdym|Atlus - Racdym|1999
5458AA|South Park|South Park|South Park - Chef's Luv Shack|Shoot'em Up,Action,Shooter / 1st person,Shooter,|4||Iguana Entertainment|Acclaim Entertainment|1998
5515AA|South Park - Chef's Luv Shack|South Park : Chef's Luv Shack||Casual Game,|4||Acclaim Entertainment|Acclaim Entertainment|1999
5531AA|South Park Rally|South Park Rally||Fight,Race, Driving,|4||Tantalus Media|Acclaim Entertainment|2000
5607AA|Space Invaders|Space Invaders||Action,Shooter|2|Coop|Z-Axis|Activision|1999
5521AA|Space Station Silicon Valley|Space Station Silicon Valley||Platform,Action,|1||Rockstar North|Take 2 Interactive|1998
5452AA|Spider-man|Spider-Man||Shoot'em Up,Action,Action / Adventure,|1||Neversoft|Activision|2000
5734AA|St. Andrews Golf|St. Andrews Golf||Sports,Sports / Golf,|4||SETA Corporation|SETA Corporation|1996
5416AA|Star Fox 64|Star Fox 64||Shoot'em Up,Action,|4||Nintendo|Nintendo|1997
5571AA|Star Soldier - Vanishing Earth|Star Soldier - Vanishing Earth||Shoot'em up / Vertical,Shooter,Shoot'em Up,|1||Electro Brain|Hudson|1998
5475AA|Star Wars Episode I - Battle For Naboo|Star Wars - Episode I - Battle for Naboo||Simulation,Action,Shooter,|1||LucasArts|LucasArts|2000
5412AA|Star Wars Episode I - Racer|Star Wars - Episode I - Racer||Race, Driving,|2||LucasArts|Nintendo|1999
5413AA|Star Wars - Rogue Squadron|Star Wars : Rogue Squadron||Action,Shooter,|1||Nintendo|LucasArts|1998
5419AA|Star Wars - Shadows Of The Empire|Star Wars : Shadows of the Empire||Action|1||Nintendo|LucasArts|1996
5444AA|Starcraft 64|StarCraft 64||Strategy,|2|Coop|Blizzard Entertainment|Nintendo|2000
5506AA|Starshot - Space Circus Fever|Starshot : Space Circus Fever||Action,Platform,|1||Infogrames|Infogrames|1998
5717AA|Stunt Racer 64|Stunt Racer 64||Race, Driving,|4||Boss Game Studios|Midway|2000
59537A|Super B-daman - Battle Phoenix 64|Super B-daman - Battle Phoenix 64||Action,Arcade|4||Takara|Hudson - Takara|1998
5709AA|Super Bowling|Super Bowling||Sports,Sports / Bowling,|4||Athena|UFO Interactive|1999
142979|Super Irishley Drunk Giant Waluigi 64|Super Irishley Drunk Giant Waluigi 64|||||||
5396AA|Super Mario 64|Super Mario 64|Super Mario 64 - Shindou Edition|Action,Platform,|1||Nintendo|Nintendo|1996
108717|Super Mario 64 - Star Road [hack]|Super Mario 64||Action,|||Skelux|Nintendo|1996
150814|Super Mario 64 - Shindou Edition (rumble Pack Edition)|Super Mario 64 - Shindou Edition (rumble Pack Edition)||||||Nintendo|1997
5701AA|Super Robot Spirits|Super Robot Spirits||Fight,|1||Banpresto|Banpresto|1998
59538A|Super Robot Taisen 64|Super Robot Taisen 64||Role playing games,Strategy,|1||AI|Banpresto|1999
5398AA|Super Smash Bros.|Super Smash Bros.||Fight,Action,|4||HAL Laboratory|HAL Laboratory - Nintendo|1999
142977|Super Wario 64|Super Wario 64|Super Mario 64|,Platform|||||
5726AA|Supercross 2000|Supercross 2000|Jeremy McGrath Supercross 2000|Sports,Race, Driving,Motorcycle Race, 3rd Pers.,|2||EA Sports|EA Sports|1999
5427AA|Superman - The New Superman Adventures|Superman : The New Superman Adventures||Action,Action / Adventure,|4||Titus|Titus|1999
59539A|Susume! Taisen Puzzle Dama - Toukon! Marutama Chou|Susume! Taisen Puzzle Dama - Toukon! Marutama Chou|Susume! Taisen Puzzle Dama Toukon! Marumata Chou|Puzzle-Game,|2||KCEK|Konami|1998
59540A|Sydney 2000|Sydney 2000||Sports,|8||Attention To Detail|Eidos Interactive|2000
59514A|Tamiya Racing 64|Tamiya Racing 64||Race, Driving,|4||Intermetrics|Looking Glass Studios|1998
5547AA|Taz Express|Taz Express||Puzzle-Game,Adventure,Action / Adventure,Action,|1||Infogrames|Infogrames|2000
59515A|Michael Owen's Wls 2000|Mia Hamm Soccer 64|Michael Owens WLS 2000|Sports,Sports / Soccer,|2||Silicon Dreams Studio|THQ and SouthPeak Interactive|1999
59516A|Tetris 64|Tetris 64||Puzzle-Game,Puzzle-Game / Fall,|4||Amtex|SETA Corporation|1998
5631AA|Tetrisphere|Tetrisphere||Race, Driving,Puzzle-Game / Fall,Puzzle-Game,|2||H20 Interactive|Nintendo|1997
5394AA|Legend of Zelda - Majora's Mask, The|The Legend of Zelda : Majora's Mask||Role playing games,Action / Adventure,Action,|1||Nintendo|Nintendo|2000
5395AA|Legend of Zelda - Ocarina of Time, The|The Legend of Zelda : Ocarina of Time||Role playing games,Action / Adventure,Action,|1||Nintendo|Nintendo|1998
98597A|Legend of Zelda - Ocarina of Time Master Quest, The|The Legend of Zelda : Ocarina of Time Master Quest||Adventure,Role playing games,Action / Adventure,Action,|1||Nintendo|Nintendo|2002
5559AA|New Tetris, The|The New Tetris||Puzzle-Game,Puzzle-Game / Fall,|4||Blue Planet Software|Nintendo|1999
5620AA|Powerpuff Girls - Chemical X-Traction, The|The Powerpuff Girls : Chemical X-Traction||Various,Beat'em Up,|2||VIS Entertainment|BAM! Entertainment|2001
5605AA|Tom And Jerry In Fists Of Furry|Tom and Jerry in Fists of Furry||Action,Fight,|2||Mattel Interactive|NewKidCo - Ubisoft|2000
99351A|Tommy Thunder|Tommy Thunder||Lightgun Shooter,|1||Player 1 Studios|ASC Games|1997
5496AA|Tonic Trouble|Tonic Trouble||Action,Action / Adventure,|1||Ubisoft|Ubisoft|1999
59518A|Tony Hawk's Pro Skater|Tony Hawk's Pro Skater|Tony Hawk's Pro Skater 2|Sports,Sports / Skateboard,|2||Edge Of Reality|Activision|2000
5445AA|Tony Hawk's Pro Skater 2|Tony Hawk's Pro Skater 2||Sports,Sports / Skateboard,|2||Edge Of Reality|Activision|2001
5474AA|Tony Hawk's Pro Skater 3|Tony Hawk's Pro Skater 3||Sports,Sports / Skateboard,|2||Edge Of Reality|Activision|2002
59519A|Toon Panic|Toon Panic||Sports,|4|Coop|Bottom Up|Bottom Up|2000
5641AA|Top Gear Hyper-bike|Top Gear Hyper-Bike|Top Gear Hyper Bike|Race, Driving,Race, Driving / Motorcycle,|2||Snowblind Studios|Kemco|2000
5603AA|Top Gear Overdrive|Top Gear Overdrive||Race, Driving,|4||Snowblind Studios|Kemco|1998
5557AA|Top Gear Rally|Top Gear Rally|Top Gear Rally 2|Race, Driving,|2||Boss Game Studios|Boss Game Studios - Kemco - Midway|1997
5632AA|Top Gear Rally 2|TG Rally 2||Fight,Race, Driving,|4||Saffire|Kemco|1999
5442AA|Toy Story 2 - Buzz Lightyear To The Rescue!|Toy Story 2 : Buzz Lightyear to the Rescue!|Toy Story 2|Platform,|1||Traveller's Tales|Activision - Disney - Traveller's Tales|1999
5552AA|Transformers - Beast Wars Transmetals|Transformers : Beast Wars Transmetals|Transformers - Beast Wars Transmetal|Fight,|2||Takara|Bam!|1999
5712AA|Triple Play 2000|Triple Play 2000||Sports,Sports / Baseball,|2||EA Sports|Treyarch|1999
5435AA|Turok 2 - Seeds Of Evil|Turok 2 : Seeds Of Evil||Shoot'em Up,Shooter / 1st person,Shooter,|4||Iguana Entertainment|Acclaim Entertainment|1998
5434AA|Turok 3 - Shadow Of Oblivion|Turok 3 - Shadow of Oblivion||Shoot'em Up,Shooter / 1st person,Shooter,|4||Acclaim Entertainment|Acclaim Entertainment|2000
5433AA|Turok - Dinosaur Hunter|Turok : Dinosaur Hunter||Shoot'em Up,Shooter / 1st person,Shooter,|1||Iguana Entertainment|Acclaim Entertainment|1997
5468AA|Turok - Rage Wars|Turok : Rage Wars||Sports,Shooter / 1st person,Shooter,|4||Acclaim Entertainment|Acclaim Entertainment|1999
5651AA|Twisted Edge - Extreme Snowboarding|Twisted Edge : Extreme Snowboarding|Twisted Edge Extreme Snowboarding|Race, Driving,Sports / Skiing,Sports,|2||Boss Game Studios|Midway|1998
59513A|Utchan Nanchan No Hono No Challenger - Denryuu Ira Ira Bou|Utchan Nanchan No Hono No Challenger - Denryuu Ira Ira Bou|Uchhannanchan no Hono no Challenger - Denryu IraIra Bou|Puzzle-Game,|4||Yuke's|Hudson|1997
5476AA|V-rally Edition '99|V-Rally Edition '99|V-Rally Edition 99|Race, Driving,|2||Eden Studios|Infogrames|1998
5450AA|Vigilante 8|Vigilante 8|Vigilante 8 - 2nd Offense|Shoot'em Up,Race, Driving,|4||Luxoflux|Activision|1999
5502AA|Vigilante 8 - 2nd Offense|Vigilante 8 : 2nd Offense||Action|4||Luxoflux|Activision|1999
5654AA|Virtual Chess 64|Virtual Chess 64||Various,Board game,|4||Titus|Titus|1998
5618AA|Virtual Pool 64|Virtual Pool 64||Sports / Pool,Sports,|2||Celeris|Crave|1998
5662AA|Virtual Pro Wrestling 2|Virtual Pro Wrestling 2|Virtual Pro Wrestling 2 - Oudou Keishou|Fight,Sports / Wrestling,Sports,|4||Asmik Ace Entertainment, Inc.|AKI Corporation|2000
5682AA|Virtual Pro Wrestling 64|Virtual Pro Wrestling 64||Sports,Sports / Wrestling,|4||Asmik Ace Entertainment, Inc.|AKI Corporation|1997
5691AA|Waialae Country Club - True Golf Classics|Waialae Country Club : True Golf Classics||Sports,Sports / Golf,|4||T&E Soft|Nintendo|1998
5536AA|War Gods|War Gods||Fight,Action,|2||Midway|Eurocom - Midway|1997
5439AA|Wave Race 64|Wave Race 64|Wave Race 64 - Shindou Edition|Race, Driving,|2||Nintendo|Nintendo|1996
5670AA|Wayne Gretzky's 3d Hockey|Wayne Gretzky's 3D Hockey|Wayne Gretzky's 3D Hockey '98|Sports,Sports / Hockey,|4|Coop|Williams Entertainment|Midway|1996
5675AA|Wayne Gretzky's 3d Hockey '98|Wayne Gretzky's 3D Hockey '98||Sports,Sports / Hockey,|4|Coop|Midway|Midway|1997
59509A|Wcw Backstage Assault|WCW Backstage Assault||Sports,Fight,Sports / Wrestling,|2||Kodiak Interactive|Electronic Arts|2000
5604AA|Wcw Mayhem|WCW Mayhem||Sports,Action,Sports / Wrestling,|4||Electronic Arts|Electronic Arts|1999
5650AA|Wcw Nitro|WCW Nitro||Sports,Sports / Wrestling,|4|Coop|Inland Productions|THQ|1999
5585AA|Wcw Vs. Nwo - World Tour|WCW vs. nWo World Tour||Fight,Sports / Wrestling,Sports,|4||Asmik Ace Entertainment, Inc.|Asmik - THQ|1997
5556AA|Wcw/nwo Revenge|WCW-nWo Revenge||Fight,Sports,Sports / Wrestling,|4|Coop|Asmik Ace Entertainment, Inc.|Asmik Ace Entertainment - THQ|1998
5628AA|Wetrix|Wetrix||Puzzle-Game,|2||Ocean|Infogrames - Ocean - Zed Two|1998
5683AA|Wheel Of Fortune|Wheel of Fortune||Action,Puzzle-Game,Quiz / English,Quiz,|3||GameTek|Take 2 Interactive|1997
59510A|Wildwaters|Wildwaters||Race, Driving,|2||Looking Glass|Ubi Soft|1999
59511A|Winback|WinBack : Covert Operations|Operation WinBack|Shoot'em Up,Various,Shooter / 3rd person,Shooter,|4||OMEGA Force|Koei|1999
59517A|Tigger's Honey Hunt|Tigger's Honey Hunt||Shoot'em Up,Action,Adventure,|2||Doki Denki|NewKidCo|2000
5459AA|Wipeout 64|Wipeout 64||Race, Driving,|4||Midway|Midway - Psygnosis|1998
5684AA|Wonder Project J2|Wonder Project J2|Wonder Project J2 - Koruro no Mori no Jozet|Simulation,|1||Givro|Enix|1996
5566AA|World Driver Championship|World Driver Championship||Race, Driving,|2||Boss Game Studios|Midway|1999
5422AA|Worms Armageddon|Worms Armageddon|Worms - Armageddon|Strategy,|4||Team 17|Infogrames - Team17|1999
5685AA|Wwf Attitude|WWF Attitude||Sports,Sports / Wrestling,|4|Coop|Acclaim Entertainment|Acclaim Entertainment|1999
5528AA|Wwf No Mercy|WWF No Mercy||Sports,Sports / Wrestling,|4|Coop|AKI Corporation|THQ|2000
5555AA|Wwf War Zone|WWF War Zone|WWF - War Zone|Sports,Sports / Wrestling,|4|Coop|Iguana Entertainment|Acclaim Entertainment|1998
5594AA|Wwf Wrestlemania 2000|WWF WrestleMania 2000||Fight,Sports / Wrestling,Sports,|4|Coop|AKI Corporation|THQ|1999
5518AA|Xena - Warrior Princess - The Talisman Of Fate|Xena : Warrior Princess - The Talisman of Fate|Xena Warrior Princess - The Talisman of Fate|Fight,|4||Saffire|Titus|1999
59507A|Yakouchuu 2 - Satsujin Kouro|Yakouchuu 2 - Satsujin Kouro||Action,Adventure,|1||Athena|Athena|1999
71656A|All Star Tennis '99|All Star Tennis 99||Sports,Sports / Tennis,|4||Smart Dog|Ubisoft|1999
5424AA|Yoshi's Story|Yoshi's Story||Role playing games,Action,Platform,|1||Nintendo|Nintendo|1997
59506A|Zool - Majuu Tsukai Densetsu|Zool - Majuu Tsukai Densetsu|Zool - Majou Tsukai Densetsu|Role playing games,|1||Pandora Box|Imagineer - Pandora Box|1999
