Kizuna Encounter - Super Tag Battle / Fu'un Super Tag Battle;0;Fighting;1996;kizuna;4319;Unknown;;
Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (set 1);0;Fighting;1997;lastblad;4320;Unknown;;
Last Blade / Bakumatsu Roman - Gekka no Kenshi, The (set 2);4320;Fighting;1997;lastblda;20593;Unknown;;
Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi, The;0;Fighting;1998;lastbld2;4321;Unknown;;
Last Resort;0;Shooter;1992;lresort;4322;Unknown;;
League Bowling;0;Bowling;1990;lbowling;4323;Unknown;;
Legend of Success Joe / Ashitano Joe Densetsu;0;Fighter;1991;legendos;4324;Unknown;;
Magical Drop II;0;Puzzle;1996;magdrop2;4325;Unknown;;
Magical Drop III;0;Puzzle;1997;magdrop3;4326;Unknown;;
Magician Lord (set 1);0;Platform;1990;maglord;4327;Unknown;;
Magician Lord (set 2);4327;Platform;1990;maglordh;20594;Unknown;;
Mahjong Kyoretsuden;0;Mahjong;1990;mahretsu;4328;Unknown;;
Metal Slug - Super Vehicle-001;0;Action;1996;mslug;4330;Unknown;;
Metal Slug 2 - Super Vehicle-001/II;0;Action;1998;mslug2;4331;Unknown;;
Metal Slug 3;0;Action;2000;mslug3;4332;Unknown;;
Metal Slug 3 (non encrypted P,decrypted C);4332;Action;2000;mslug3nd;27204;Unknown;;
Metal Slug 3 (not encrypted);4332;Action;2000;mslug3n;20595;Unknown;;
Metal Slug 4;0;Action;2002;mslug4;4333;Unknown;;
Metal Slug 5;0;Action;2003;mslug5;19202;Unknown;;
Metal Slug X - Super Vehicle-001;0;Action;1999;mslugx;4334;Unknown;;
Minnasanno Okagesamadesu;0;Mahjong;1990;minasan;4335;Unknown;;
Money Puzzle Exchanger / Money Idol Exchanger;0;Puzzle;1997;miexchng;4336;Unknown;;
Musashi Ganryuuki;0;Action;1999;ganryu;4299;Unknown;;
Mutation Nation;0;Fighter;1992;mutnat;4337;Unknown;;
NAM-1975;0;Gun shooter;1990;nam1975;4338;Unknown;;
Neo Bomberman;0;Arcade;1997;neobombe;4339;Unknown;;
Neo Drift Out - New Technology;0;Racing;1996;neodrift;4340;Unknown;;
Neo Mr. Do!;0;Arcade;1996;neomrdo;4342;Unknown;;
Neo No Panepon (beta);0;Puzzle;2002;neonopon;27226;Unknown;;
Neo Pong (v1.0);27224;Arcade;2002;npong10;27225;Unknown;;
Neo Pong (v1.1);0;Arcade;2002;neopong;27224;Unknown;;
Neo Turf Masters / Big Tournament Golf;0;Golf;1996;turfmast;4343;Unknown;;
Neo-Geo Cup '98 - The Road to the Victory;0;Soccer;1998;neocup98;4341;Unknown;;
Nightmare in the Dark;0;Action;2000;nitd;4344;Unknown;;
Nightmare in the Dark (decrypted C);4344;Action;2000;nitdd;27205;Unknown;;
Ninja Combat;0;Fighter;1990;ncombat;4345;Unknown;;
Ninja Commando;0;Action;1992;ncommand;4346;Unknown;;
Ninja Master's - haoh-ninpo-cho;0;Fighting;1996;ninjamas;4347;Unknown;;
