Firebird (J)[a2][RC-747];0;Shooter;1987;3ab5ae57;13993;Japan;;
Firebird (J)[a][RC-747];0;Shooter;1987;d95116b0;13993;Japan;;
Firebird (J)[RC-747];0;Shooter;1987;4bb76e2c;13993;Japan;;
Firebird (J)[RC-747];0;Shooter;1987;5928f406;13993;Japan;;
Gambler Jigo Chushin Ha (J);0;Mahjong;1988;91955bcd;13995;Japan;;
Gambler Jigo Chushin Ha 2 (J);0;Mahjong;1988;eb67d4d6;13996;Japan;;
Ganbare Goemon (J)[a][RC-748];0;Action;1987;0741309e;13998;Japan;;
Ganbare Goemon (J)[RC-748];0;Action;1987;40e53ea3;13998;Japan;;
Garyuuou (J);0;Shooter;1987;40d009fe;13999;Japan;;
Garyuuou (J)[a];0;Shooter;1987;2fb0ed30;13999;Japan;;
Genchohisi (J);0;Strategy;1992;075ab646;14000;Japan;;
Genghis Khan (J);0;Strategy;1988;3b5b3fd8;14001;Japan;;
Gitahei (J);0;Puzzle;1986;0767af40;14002;Japan;;
Go Othello [a2][SCC+];0;Puzzle;19;fd86f5a0;14003;Unknown;;
Go Othello [a][SCC+];0;Puzzle;19;cf34c1a6;14003;Unknown;;
Go Othello [SCC+];0;Puzzle;19;334596b3;14003;Unknown;;
Gryzor (Jp-En)[RC-762][aka Contra];0;Action;1989;4e82660d;14005;International;;
Hard Ball (Jp-En);0;Baseball;1985;3f2da9bd;14007;International;;
Hard Ball (Jp-En)[a];0;Baseball;1985;1d7040af;14007;International;;
Heroes of The Lance;0;Adventure;1988;6ac18445;14009;Unknown;;
Higemaru (J)[Kanji];0;Adventure;1987;17baf3ed;14010;Japan;;
High School Kimengumi (J);0;Adventure;1987;1123545c;14011;Japan;;
Hydlide III - The Space Memories (J);0;Adventure;1987;00db86c8;14012;Japan;;
Ide Yousuke No Jissen Mahjong (J);0;Mahjong;1988;935f1bde;14013;Japan;;
Inindo Tado Nobunaga (J);0;RPG;1991;881b3849;14014;Japan;;
Isin No Arashi (J);0;Strategy;1989;8bc34dca;14015;Japan;;
Jyansei (J);0;Mahjong;1986;00b8e82e;14017;Japan;;
Kenpelen Chess (Jp-En);0;Chess;1988;053aa66e;14019;International;;
King Kong 2 (J)[a][RC-745];0;Adventure;1986;23b78a2d;14020;Japan;;
King Kong 2 (J)[RC-745];0;Adventure;1986;f26a017a;14020;Japan;;
King's Valley II (Jp-En)[RC-761];0;Arcade;1988;b1cb1052;14022;International;;
Kisei (J);0;Puzzle;1987;167a53da;14023;Japan;;
Kyotoryu No Tera Satsujin Jiken (J);0;Adventure;1988;dcb1a61e;14025;Japan;;
L'Empereur (J);0;Strategy;1990;c7521809;14026;Japan;;
Labyrinth, The (J);0;Adventure;1987;8856f178;14027;Japan;;
Labyrinth, The (J)[a];0;Adventure;1987;9926f43c;14027;Japan;;
Lick & Mick's Adventure (J);0;Arcade;1984;d0beb7aa;14028;Japan;;
Lick & Mick's Adventure (J)[a];0;Arcade;1984;e79aa962;14028;Japan;;
Mad Rider (Jp-En);0;Racing;1987;dfc2a720;14029;International;;
Mad Rider (Jp-En)[a];0;Racing;1987;f87bd172;14029;International;;
Maison Ikkoku (J);0;Adventure;1987;1d3c8669;14031;Japan;;
Maison Ikkoku (J)[a];0;Adventure;1987;f4d127c0;14031;Japan;;
Maison Ikkoku (J)[o];0;Adventure;1987;7a76d87f;14031;Japan;;
Maison Ikkoku Final (J);0;Adventure;1988;94191aae;14032;Japan;;
Majutsushi - Mahjong 2 (J)[a2][RC-765];0;Mahjong;1989;2ec29ecd;14033;Japan;;
Majutsushi - Mahjong 2 (J)[a3][RC-765];0;Mahjong;1989;e0e72736;14033;Japan;;
Majutsushi - Mahjong 2 (J)[a][RC-765];0;Mahjong;1989;d5c1e12e;14033;Japan;;
Majutsushi - Mahjong 2 (J)[RC-765];0;Mahjong;1989;b625f382;14033;Japan;;
Metal Gear (J)[RC-750];0;Action;1987;be84c94f;14035;Japan;;
Metal Gear (J)[RC-750][japanese MSX2];0;Action;1987;fafe1303;14035;Japan;;
Metal Gear (J)[tr En][RC-750];0;Action;1987;e85c5731;14035;Japan;;
Metal Gear 2 - Solid Snake (J)[RC-767];0;Action;1990;18b1f34b;14036;Japan;;
Metal Gear 2 - Solid Snake [tr En][a][RC-767];0;Action;1990;5c4f98d9;14036;Unknown;;
Metal Gear 2 - Solid Snake [tr En][RC-767];0;Action;1990;0ffe4568;14036;Unknown;;
Mirai - Future (J);0;Shooter;1987;70aa93cf;14037;Japan;;
Missisippi Satsujin Jiken (J);0;Adventure;1987;3f69a464;14038;Japan;;
Moero! Netto Yakyuu '88 (J);0;Baseball;1988;68745c64;14040;Japan;;
Mon Mon Monster (Jp-En);0;Action;1989;ebccb796;14041;International;;
Nekketsu Judo (J);0;Sports;1989;7bb075b8;14042;Japan;;
Nekketsu Judo (J)[a2];0;Sports;1989;e6ee2488;14042;Japan;;
Nekketsu Judo (J)[a3];0;Sports;1989;758c6087;14042;Japan;;
Nekketsu Judo (J)[a];0;Sports;1989;fda1977a;14042;Japan;;
Ninja Kun (J);0;Action;1987;f56a00e6;14043;Japan;;
