Another World (Fr)[cr MCA](Disk 2 of 2);0;Adventure;1991;31a3eb5a;15342;France;;
Another World [cr Elite](Disk 1 of 2);0;Adventure;1991;8a1b5f41;15342;Unknown;;
Another World [cr Elite](Disk 2 of 2);0;Adventure;1991;8bbddd04;15342;Unknown;;
Antago (Fr)[cr Empire];0;Puzzle;1990;1ddd7a74;15343;France;;
Antago (Fr)[cr Empire][a];0;Puzzle;1990;d5d49ac6;15343;France;;
APB;0;Racing;1989;958cf649;15344;Unknown;;
Apprentice;0;Platform;1990;0;25133;Unknown;;
Aquanaut;0;Shooter;????;0;18733;Unknown;;
Aquanaut [a];0;Shooter;1990;0;19652;Unknown;;
Arcade Trivia Quiz;0;Quiz;1991;0;25134;Unknown;;
Arche Du Capitaine Blood, L';0;Spaceship;1988;0;15345;Unknown;;
Archer MaClean's Pool;0;Pool;1993;0;29071;Unknown;;
Archipelagos;0;Adventure;1989;0;18610;Unknown;;
Arctic Fox;0;Shooter;1986;0;17188;Unknown;;
Arena Earth (Disk 1 of 2);0;Adventure;1990;368b1045;15346;Unknown;;
Arkanoid II - Revenge of Doh [cr Replicants][t];0;Breakout;1988;c8becda4;15347;Unknown;;
Arkanoid II - Revenge of Doh [cr TDA][t +2 DSC];0;Breakout;1988;0ae97e74;15347;Unknown;;
Arkanoid [cr Anit-Satanist];0;Breakout;1987;05ff6a55;17157;Unknown;;
Armada;0;Strategy;1989;0;18697;Unknown;;
Armageddon Man, The;0;Strategy;1988;0;16224;Unknown;;
Armalyte [cr Elite][t +2];0;Shooter;1991;3c66c34c;15348;Unknown;;
Armour-Geddon;0;Aerial fighting;1991;0;28848;Unknown;;
Army Moves;0;Action;1988;0;16326;Unknown;;
Artificial Dreams;0;Shooter;1989;0;28787;Unknown;;
Artura;0;Action;1988;0;28780;Unknown;;
Ascot;0;Arcade;1996;0;16225;Unknown;;
Astaroth;0;Action;1989;0;17297;Unknown;;
Astate - Le Malediction des Templiers;0;Adventure;1990;0;18679;Unknown;;
Asterix;0;Adventure;1989;0;15349;Unknown;;
Asterix and Operation Getafix;15349;Fighter;1989;0;28873;Unknown;;
Asterix chez Rahazade;0;Adventure;1987;0;28874;Unknown;;
Asteroids;0;Shooter;????;0;28752;Unknown;;
Astro Marine Corps;0;Action;1990;0;19334;Unknown;;
Atari Planetarium, The;0;Other;1985;0;18459;Unknown;;
ATAX;0;Shooter;1988;0;16327;Unknown;;
ATF II;0;Aerial fighting;1990;0;19376;Unknown;;
Atomic Robo-Kid;0;Shooter;1990;0;19358;Unknown;;
Atomino;0;Puzzle;1990;0;24902;Unknown;;
Atomix;0;Puzzle;1990;0;18732;Unknown;;
Atoms;0;Puzzle;1989;0;18861;Unknown;;
Austerlitz;0;Strategy;1990;0;18641;Unknown;;
Auto Duel [b];0;Adventure;1988;5b027fe0;18486;Unknown;;
Auto Route - The Intelligent Map;0;Software;1988;0;18579;Unknown;;
Autorama;0;Arcade;1990;0;25070;Unknown;;
Av-8B Harrier Assault [cr Cynix](Disk 1 of 2);0;Strategy;1992;f5ec090a;15350;Unknown;;
Av-8B Harrier Assault [cr Cynix](Disk 2 of 2);0;Strategy;1992;9609a139;15350;Unknown;;
Avina Blue;0;Shooter;1991;0;25130;Unknown;;
Awesome (a);0;Shooter;1991;0;25095;Unknown;;
Awesome (b);0;Shooter;1991;0;25095;Unknown;;
Axel's Magic Hammer;0;Action;1989;0;18488;Unknown;;
Ayatolla Invaders;0;Shooter;1989;0;18504;Unknown;;
Azarian;0;Shooter;1987;0;18650;Unknown;;
B-17 Flying Fortress;0;Aerial fighting;1993;0;29208;Unknown;;
