Masters of the Universe-The Power of He-Man! (1983) (Mattel);0;Shooter;1983;0;8962;Unknown;;
Melody Blaster (1983) (Mattel) [!];0;Music;1983;0;8963;Unknown;;
Microsurgeon (1982) (Imagic) [!];0;Puzzle;1982;0;8964;Unknown;;
Mind Strike! (1982) (Mattel) [!];0;Puzzle;1982;0;8965;Unknown;;
Minotaur (1981) (Mattel);0;Adventure;1981;0;8966;Unknown;;
Minotaur (Treasure of Tarmin Hack) (1982) (Mattel);0;Adventure;1982;0;8967;Unknown;;
Minotaur V1.1 (1981) (Mattel) [!];0;Adventure;1982;0;8967;Unknown;;
Minotaur V2 (1981) (Mattel) [!];0;Adventure;1982;0;8967;Unknown;;
Mission X (1982) (Mattel);0;Shooter;1982;0;8968;Unknown;;
Motocross (1982) (Mattel);0;Moto racing;1982;0;8969;Unknown;;
Mountain Madness - Super Pro Skiing (1987) (Intv Corp);0;Skiing;1987;0;8970;Unknown;;
Mouse Trap (1982) (Coleco);0;Arcade;1982;0;8971;Unknown;;
Mr. Basic Meets Bits 'N Bytes (1983) (Mattel) [!];0;Adventure;1983;0;8972;Unknown;;
NASL Soccer (1979) (Mattel);0;Soccer;1979;0;8973;Unknown;;
NBA Basketball (1978) (Mattel);0;Basketball;1978;0;8974;Unknown;;
NHL Hockey (1979) (Mattel);0;Hockey;1979;0;8975;Unknown;;
Night Stalker (1982) (Mattel);0;Arcade;1982;0;8976;Unknown;;
Night Stalker (1982) (Mattel);0;Arcade;1982;0;8976;Unknown;;
Nova Blast (1983) (Imagic) [!];0;Shooter;1983;0;8977;Unknown;;
Number Jumble (1983) (Mattel) [!];0;Action;1983;0;8978;Unknown;;
Pac-Man (1983) (Atarisoft);0;Arcade;1983;0;8979;Unknown;;
Pac-Man (1983) (Intv Corp);0;Arcade;1983;0;8979;Unknown;;
PBA Bowling (1980) (Mattel);0;Bowling;1980;0;8980;Unknown;;
PGA Golf (1979) (Mattel);0;Golf;1979;0;8981;Unknown;;
Pinball (1981) (Mattel);0;Pinball;1981;0;8982;Unknown;;
Pitfall! (1982) (Activision) [!];0;Platform;1982;0;8983;Unknown;;
Pole Position (1986) (Intv Corp);0;Racing;1986;0;8984;Unknown;;
Popeye (1983) (Parker Bros);0;Arcade;1983;0;8985;Unknown;;
Q-bert (1983) (Parker Bros);0;Arcade;1983;0;8986;Unknown;;
Reversi (1984) (Mattel);0;Puzzle;1984;0;8987;Unknown;;
River Raid (1982-83) (Activision) [!];0;Shooter;1982;0;8988;Unknown;;
River Raid V1 (Prototype) (1982-83) (Activision);0;Shooter;1982;0;8988;Prototype;;
Robot Rubble V1 (Prototype) (1983) (Activision);0;Action;1983;0;8989;Prototype;;
Robot Rubble V2 (Prototype) (1983) (Activision);0;Action;1983;0;8989;Prototype;;
Robot Rubble V3 (Prototype) (1983) (Activision) [!];0;Action;1983;0;8989;Prototype;;
Royal Dealer (1981) (Mattel);0;Cards;1981;0;8990;Unknown;;
Safecracker (1983) (Imagic) [!];0;Adventure;1983;0;8991;Unknown;;
Santa's Helper (1983) (Mattel);0;Arcade;1983;0;8992;Unknown;;
Scooby Doo's Maze Chase (1983) (Mattel);0;Arcade;1983;0;8993;Unknown;;
Sea Battle (1980) (Mattel);0;Strategy;1980;0;8994;Unknown;;
Sewer Sam (1983) (Interphase);0;Action;1983;0;8995;Unknown;;
Shark! Shark! (1982) (Mattel) [!];0;Arcade;1982;0;8996;Unknown;;
Shark! Shark! (1982) (Mattel) [a1];0;Arcade;1982;0;8996;Unknown;;
Sharp Shot (1982) (Mattel);0;Football US;1982;0;8997;Unknown;;
Slam Dunk - Super Pro Basketball (1987) (Intv Corp);0;Basketball;1987;0;8998;Unknown;;
Slap Shot - Super Pro Hockey (1987) (Intv Corp);0;Hockey;1987;0;8999;Unknown;;
Snafu (1981) (Mattel);0;Arcade;1981;0;9000;Unknown;;
Space Armada (1981) (Mattel);0;Shooter;1981;0;9001;Unknown;;
Space Battle (1979) (Mattel);0;Arcade;1979;0;9002;Unknown;;
Space Cadet (1982) (Mattel);0;Arcade;1982;0;9003;Unknown;;
Space Hawk (1981) (Mattel);0;Shooter;1981;0;9004;Unknown;;
Space Spartans (1981) (Mattel) [!];0;Strategy;1981;0;9005;Unknown;;
Spiker! - Super Pro Volleyball (1988) (Intv Corp);0;Volleyball;1988;0;9006;Unknown;;
Stadium Mud Buggies (1988) (Intv Corp);0;Racing;1988;0;9007;Unknown;;
Stampede (1982) (Activision) [!];0;Arcade;1982;0;9008;Unknown;;
Star Wars - The Empire Strikes Back (1983) (Parker Bros);0;Shooter;1983;0;9010;Unknown;;
Sub Hunt (1981) (Mattel);0;Action;1981;0;9011;Unknown;;
Super Cobra (1983) (Konami);0;Shooter;1983;0;9012;Unknown;;
Super Masters! (1982) (Mattel);0;Arcade;1982;0;9013;Unknown;;
Super Pro Decathlon (1988) (Intv Corp);0;Sports;1988;0;9014;Unknown;;
Super Pro Football (1986) (Intv Corp);0;Football US;1986;0;9015;Unknown;;
Super Soccer (1983) (Mattel);0;Soccer;1983;0;9016;Unknown;;
Swords and Serpents (1982) (Imagic) [!];0;Adventure;1982;0;9017;Unknown;;
Takeover (1982) (Mattel);0;Strategy;1982;0;9018;Unknown;;
Tennis (1980) (Mattel);0;Tennis;1980;0;9019;Unknown;;
Thunder Castle (1982) (Mattel);0;Adventure;1982;0;9020;Unknown;;
Tower of Doom (1986) (Intv Corp);0;Adventure;1986;0;9021;Unknown;;
Triple Action (1981) (Mattel);0;Compilation;1981;0;9022;Unknown;;
Triple Challenge (1986) (Intv Corp);0;Compilation;1986;0;9023;Unknown;;
TRON - Deadly Discs (1981) (Mattel);0;Arcade;1981;0;9024;Unknown;;
TRON - Deadly Discs - Deadly Dogs (1987) (Intv Corp);0;Arcade;1987;0;9025;Unknown;;
TRON - Maze-A-Tron (1981) (Mattel);0;Arcade;1981;0;9026;Unknown;;
TRON - Solar Sailer (1982) (Mattel);0;Shooter;1982;0;9027;Unknown;;
Tropical Trouble (1982) (Imagic) [!];0;Arcade;1982;0;9028;Unknown;;
Truckin' (1983) (Imagic) [!];0;Racing;1983;0;9029;Unknown;;
Turbo (1983) (Coleco);0;Racing;1983;0;9030;Unknown;;
Tutankham (1983) (Parker Bros);0;Arcade;1983;0;9031;Unknown;;
U.S. Ski Team Skiing (1980) (Mattel);0;Skiing;1980;0;9032;Unknown;;
U.S. Ski Team Skiing (1980) (Mattel);0;Skiing;1980;0;9032;Unknown;;
USCF Chess (1981) (Mattel);0;Chess;1981;0;9033;Unknown;;
Utopia (1981) (Mattel);0;Strategy;1981;0;9034;Unknown;;
Vectron (1982) (Mattel);0;Arcade;1982;0;9035;Unknown;;
Venture (1982) (Coleco);0;Arcade;1982;0;9036;Unknown;;
White Water! (1983) (Imagic) [!];0;Sports;1983;0;9037;Unknown;;
World Cup Football (1985) (Nice Ideas);0;Soccer;1985;0;9038;Unknown;;
World Series Major League Baseball (1983) (Mattel) [!];0;Baseball;1983;0;9039;Unknown;;
Worm Whomper (1983) (Activision) [!];0;Shooter;1983;0;9040;Unknown;;
Zaxxon (1982) (Coleco);0;Shooter;1982;0;9041;Unknown;;

