Air Sea Attack;0;Miscellaneous
Astro Pinball;0;Action
Auto Chase;0;Racing / Driving
Chopper Rescue;0;Miscellaneous
Crazy Chicky;0;Action
Deep Sea Adventure;0;Miscellaneous
Locomotive;0;Miscellaneous
Mouse Puzzle;0;Miscellaneous
Music Maker;0;Miscellaneous
Planet Defender;0;Miscellaneous
Police Jump;0;Miscellaneous
Soccer;0;Sports
Sonic Invader;0;Action
Tank Attack;0;Action
Tennis;0;Sports
