Algebra Mentor (Disk 5 of 7 Side A)(Student Disk 5);0;Software;????;1fd738e2;12080;Unknown;;
Algebra Mentor (Disk 5 of 7 Side B)(Student Disk 5);0;Software;????;07de4fae;12080;Unknown;;
Algebra Mentor (Disk 6 of 7 Side A)(Student Disk 6);0;Software;????;bc14ab16;12080;Unknown;;
Algebra Mentor (Disk 6 of 7 Side B)(Student Disk 6);0;Software;????;60f3dfac;12080;Unknown;;
Algebra Mentor (Disk 7 of 7 Side A)(Student Disk 7);0;Software;????;f0189826;12080;Unknown;;
Algebra Mentor (Disk 7 of 7 Side B)(Student Disk 7);0;Software;????;584f9410;12080;Unknown;;
Algebra Mentor Test Generator;0;Software;1986;332d1680;12081;Unknown;;
Ali Baba & The Forty Thieves [cr];0;Adventure;1982;536d3462;12082;Unknown;;
Alice In Wonderland (Disk 1 of 1 Side A);0;Adventure;1985;a0576f8f;12083;Unknown;;
Alice In Wonderland (Disk 1 of 1 Side B);0;Adventure;1985;f03e007e;12083;Unknown;;
Alice In Wonderland (Save);0;Adventure;1985;c09cc01e;12083;Unknown;;
Alice In Wonderland [cr](Disk 1 of 1 Side A);0;Adventure;1985;8c53a15f;12083;Unknown;;
Alice In Wonderland [cr](Disk 1 of 1 Side B);0;Adventure;1985;df1001b1;12083;Unknown;;
Alice In Wonderland [cr][a](Disk 1 of 1 Side A);0;Adventure;1985;9c93227c;12083;Unknown;;
Alien;0;Adventure;1982;8928926a;12084;Unknown;;
Alien & Bilestoad, The & Voyage of The Valkyrie;0;Adventure;????;3c291b83;12085;Unknown;;
Alien Munchies & Eliminator & Jupiter Express;0;Compilation;????;8fc90b7a;12086;Unknown;;
Alien Rain [nib];0;Shooter;1981;11911c91;12087;Unknown;;
Alien Typhoon;0;Shooter;1981;0d418c19;12088;Unknown;;
Alien Typhoon & Burgertime & Cubit;0;Compilation;????;28e8a7e3;12089;Unknown;;
Aliens (Disk 1 of 2);0;Action;1986;bf0f7f72;12090;Unknown;;
Aliens (Disk 2 of 2);0;Action;1986;001325b2;12090;Unknown;;
Aliens [cr](Disk 1 of 2);0;Action;1986;de8b6015;12090;Unknown;;
Aliens [cr](Disk 2 of 2);0;Action;1986;1f7b49c3;12090;Unknown;;
Alivader & Eyeballs & Procyon Warrior;0;Compilation;????;8508c959;12091;Unknown;;
Alpha Plot [a];0;Arcade;1982;c0194d24;12092;Unknown;;
Alpha Plot);0;Arcade;1982;7aab641d;12092;Unknown;;
Alpine Encounter, The [cr](Disk 1 of 1 Side A);0;Adventure;????;562e5f89;12093;Unknown;;
Alpine Encounter, The [cr](Disk 1 of 1 Side B);0;Adventure;????;c782b168;12093;Unknown;;
Alter Ego (Disk 1 of 3 Side A);0;Adventure;1985;2541d583;12094;Unknown;;
Alter Ego (Disk 1 of 3 Side B);0;Adventure;1985;f15a12ee;12094;Unknown;;
Alter Ego (Disk 2 of 3 Side A);0;Adventure;1985;7e7824de;12094;Unknown;;
Alter Ego (Disk 2 of 3 Side B);0;Adventure;1985;88b81074;12094;Unknown;;
Alter Ego (Disk 3 of 3 Side A);0;Adventure;1985;994883f4;12094;Unknown;;
Alter Ego (Disk 3 of 3 Side B);0;Adventure;1985;4a933675;12094;Unknown;;
Alter Ego [cr](Disk 1 of 3 Side A);0;Adventure;1985;01a5049f;12094;Unknown;;
Alter Ego [cr](Disk 1 of 3 Side A)[No Boot];0;Adventure;1985;8f370305;12094;Unknown;;
Alter Ego [cr](Disk 1 of 3 Side B);0;Adventure;1985;e48672d6;12094;Unknown;;
Alter Ego [cr](Disk 2 of 3 Side A);0;Adventure;1985;6ed08218;12094;Unknown;;
Alter Ego [cr](Disk 2 of 3 Side B);0;Adventure;1985;75b3fef7;12094;Unknown;;
Alter Ego [cr](Disk 3 of 3 Side A);0;Adventure;1985;dab211b0;12094;Unknown;;
Alter Ego [cr](Disk 3 of 3 Side B);0;Adventure;1985;064586ec;12094;Unknown;;
Alter Ego [cr][a](Disk 1 of 3 Side B);0;Adventure;1985;a80eabaa;12094;Unknown;;
Alter Ego [cr][a](Disk 2 of 3 Side A);0;Adventure;1985;74bc257d;12094;Unknown;;
Alter Ego [cr][a](Disk 2 of 3 Side B);0;Adventure;1985;cf229802;12094;Unknown;;
Alter Ego [cr][a](Disk 3 of 3 Side A);0;Adventure;1985;3de9f639;12094;Unknown;;
Alter Ego [cr][a](Disk 3 of 3 Side B);0;Adventure;1985;e8d631b0;12094;Unknown;;
Alternate Reality - The City [cr](Disk 1 of 3)[nib];0;Adventure;????;776c280a;12095;Unknown;;
Alternate Reality - The City [cr](Disk 2 of 3)[nib];0;Adventure;????;dfd68cd4;12095;Unknown;;
Alternate Reality - The City [cr](Disk 3 of 3)(Character)[nib];0;Adventure;????;06d4d109;12095;Unknown;;
Alternate Reality - The Dungeon (Disk 1 of 3 Side A)[nib];0;Adventure;1987;1a47e41e;12096;Unknown;;
Alternate Reality - The Dungeon (Disk 1 of 3 Side B)[nib];0;Adventure;1987;4f1c8fcb;12096;Unknown;;
Alternate Reality - The Dungeon (Disk 2 of 3)[nib];0;Adventure;1987;98563824;12096;Unknown;;
Alternate Reality - The Dungeon (Disk 3 of 3)(Character)[nib];0;Adventure;1987;e5e53349;12096;Unknown;;
Amazon [cr](Disk 1 of 4)[nib];0;Adventure;1984;770711a5;12097;Unknown;;
Amazon [cr](Disk 2 of 4)[nib];0;Adventure;1984;4d6d86d4;12097;Unknown;;
Amazon [cr](Disk 3 of 4)(Boot)[nib];0;Adventure;1984;79705cd3;12097;Unknown;;
Amazon [cr](Disk 4 of 4)[nib];0;Adventure;1984;1933cc93;12097;Unknown;;
American Civil War 1, The (Disk 1 of 2)[nib];0;Strategy;1987;b291334c;12098;Unknown;;
American Civil War 1, The (Disk 2 of 2)[nib];0;Strategy;1987;dc20461d;12098;Unknown;;
American Civil War 2, The (Disk 1 of 2)[nib];0;Strategy;????;e8cdc390;12099;Unknown;;
American Civil War 2, The (Disk 2 of 2)[nib];0;Strategy;????;d35b95a0;12099;Unknown;;
American Civil War 3, The (Disk 1 of 2)[nib];0;Strategy;????;ea9bebee;12100;Unknown;;
American Civil War 3, The (Disk 2 of 2)[nib];0;Strategy;????;6685d154;12100;Unknown;;
Amnesia (Disk 1 of 4);0;Adventure;1986;d38304c5;12101;Unknown;;
Amnesia (Disk 2 of 4);0;Adventure;1986;22131ea6;12101;Unknown;;
Amnesia (Disk 3 of 4);0;Adventure;1986;ce2d6688;12101;Unknown;;
Amnesia (Disk 4 of 4);0;Adventure;1986;b86aad3a;12101;Unknown;;
An Apple A Day (Disk 1 of 2);0;Software;????;12168c57;12102;Unknown;;
An Apple A Day (Disk 2 of 2);0;Software;????;1e8e2ed1;12102;Unknown;;
Anatomy I;0;Quiz;????;660335ee;12103;Unknown;;
Ancient Art of War At Sea, The (Disk 1 of 1 Side A);0;Strategy;1987;16031564;12104;Unknown;;
Ancient Art of War At Sea, The (Disk 1 of 1 Side B);0;Strategy;1987;2e2ca6d4;12104;Unknown;;
Ancient Art of War, The (Disk 1 of 2);0;Strategy;1984;325b8190;12105;Unknown;;
Ancient Art of War, The (Disk 2 of 2);0;Strategy;1984;f7b680cb;12105;Unknown;;
Andromeda Conquest [a];0;Strategy;1982;85fab9b0;12106;Unknown;;
Animate [cr](Disk 1 of 1 Side A);0;Software;1986;72d1e7dd;12107;Unknown;;
Animate [cr](Disk 1 of 1 Side B);0;Software;1986;4814f7d1;12107;Unknown;;
Ape Escape & Crazy Climber & Human Fly;0;Compilation;????;03dbe4b2;12108;Unknown;;
Apple Access II;0;Software;????;3fdc73f0;12123;Unknown;;
Apple Access II;0;Software;????;eaa4f5e6;12123;Unknown;;
Apple Bowl;0;Bowling;1979;8ebc6802;12124;Unknown;;
Apple Cider Spider;0;Arcade;1983;398ac0b5;12125;Unknown;;
Apple Cider Spider [a];0;Arcade;1983;1f320d0c;12125;Unknown;;
Apple Desktop (Disk 1 of 2);0;Software;1986;a8f73424;12126;Unknown;;
Apple Desktop (Disk 2 of 2);0;Software;1986;5e9efe49;12126;Unknown;;
Apple Extended 80-Column Text - AppleColor Card Demo, The (Disk 1 of 2);0;Software;????;dbe53751;12127;Unknown;;
Apple Extended 80-Column Text - AppleColor Card Demo, The (Disk 2 of 2);0;Software;????;c422cb6d;12127;Unknown;;
Apple Graphics Games;0;Compilation;????;5c69bf54;12128;Unknown;;
Apple II Compilation 001;0;Compilation;????;0c95a13f;12109;Unknown;;
Apple II Compilation 002;0;Compilation;????;28da3225;12110;Unknown;;
Apple II Compilation 003;0;Compilation;????;16bfd333;12111;Unknown;;
Apple II Compilation 004;0;Compilation;????;e5ad398d;12112;Unknown;;
Apple II Compilation 005;0;Compilation;????;282a876d;12113;Unknown;;
Apple II Compilation 007;0;Compilation;????;b1fbcd0b;12114;Unknown;;
Apple II Compilation 008;0;Compilation;????;aa78f0f7;12115;Unknown;;
Apple II Compilation 009;0;Compilation;????;bfbfbff3;12116;Unknown;;
